run,minR,repetition,Module,Packets Sent,SF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4219],1340,10,0.072450048,5,2069.402184,127.2502612
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4220],1269,11,0.124747776,8,-1650.754054,2338.3087
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4221],1093,12,0.196984832,3,3510.178026,-2402.72352
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4222],1342,10,0.072558182,5,-2042.967318,1035.15781
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4223],1103,12,0.198787072,8,3987.94865,-1062.189625
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4224],1249,11,0.122781696,10,-2996.70054,667.4650576
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4225],1386,9,0.041631744,10,1027.04356,1190.568528
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4226],1395,10,0.075423744,6,-2020.473523,-665.2127469
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4227],1358,9,0.040790699,8,-1554.728827,143.810693
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4228],1291,10,0.069800755,6,134.3062135,-2355.947372
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4229],1328,9,0.039889579,6,-1255.656047,-767.973403
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4230],1272,11,0.125042688,10,-1215.799638,2094.661057
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4231],1131,12,0.203833344,13,-1649.292372,-3051.268347
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4232],1284,11,0.126222336,2,1974.594248,-1896.002062
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4233],1301,10,0.070341427,13,1817.424635,254.1342733
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4234],1133,12,0.204193792,11,3423.113139,1802.005498
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4235],1102,12,0.198606848,6,-1151.309387,3968.526302
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4236],1212,11,0.119144448,14,93.47051546,2631.682028
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4237],1086,12,0.195723264,2,-4253.741555,-59.11975792
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4238],1308,10,0.070719898,8,-2366.031576,61.37844006
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4239],1245,11,0.12238848,2,-907.2155977,-2420.558628
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4240],1097,12,0.197705728,11,2114.580442,-2959.837604
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4241],1099,12,0.198066176,2,327.5362584,3384.932227
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4242],1120,12,0.20185088,13,3572.497472,121.440765
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4243],1218,11,0.119734272,4,252.825311,-2767.123853
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4244],1171,12,0.211042304,13,-743.7735099,3283.737362
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4245],1373,9,0.041241259,6,920.9344199,1407.154677
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4246],1060,12,0.19103744,8,504.2072816,-4078.374745
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4247],1100,12,0.1982464,5,-2476.169959,3171.594808
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4248],1119,12,0.201670656,14,4105.622213,1084.326147
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4249],1122,12,0.202211328,2,917.5898772,-3561.382847
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4250],1217,11,0.119635968,11,632.3396965,2674.015311
LoRaSim-MinimalTopology-0-20220610-20:35:56-9252,0,0,LoRa.hostSF12[4251],1104,12,0.198967296,13,4202.385644,-539.8449648
