run,minR,repetition,Module,Packets Sent,SFF,TotalEnergyConsumed,TP,X,Y
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4521],579,11,0.104349696,5,-3467.03281,524.1642654
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4522],686,8,0.020605611,14,1220.319041,-644.0816265
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4523],580,11,0.10452992,3,-1781.808715,3453.075638
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4524],577,11,0.103989248,9,-3557.281531,1733.51439
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4525],561,11,0.101105664,7,-3645.103076,-1266.489649
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4526],624,10,0.061341696,3,3016.089609,910.1638255
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4527],630,10,0.06193152,10,2257.004912,1579.418063
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4528],566,11,0.102006784,6,3590.87573,2118.086481
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4529],646,10,0.063504384,10,125.9394702,2644.524302
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4530],747,8,0.012621312,14,-640.2512573,1201.037477
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4531],566,11,0.102006784,12,3860.351457,-1591.623025
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4532],680,8,0.01148928,10,1017.909465,303.3828659
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4533],547,11,0.098582528,8,1476.076118,2962.447653
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4534],582,11,0.104890368,3,2828.129657,-1765.265938
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4535],631,10,0.062029824,8,-2099.177894,-2290.758373
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4536],542,11,0.097681408,3,4229.14813,-438.050614
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4537],573,11,0.103268352,2,-1756.879113,-3861.110882
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4538],656,10,0.064487424,13,-894.0797823,-2619.458962
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4539],714,9,0.038603981,10,-1380.520385,1957.296276
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4540],663,8,0.019914752,6,1251.551236,574.6000471
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4541],700,8,0.0118272,4,-1008.369956,398.9154937
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4542],560,11,0.10092544,12,1745.155626,2739.612731
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4543],737,7,0.00711563,9,715.730358,-204.4342137
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4544],552,11,0.099483648,13,-2144.747929,-3649.722335
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4545],622,10,0.061145088,11,-2246.366807,-1663.540946
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4546],602,10,0.059179008,5,-1681.611346,-1874.788424
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4547],589,11,0.106151936,12,3527.508663,-1850.763373
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4548],539,11,0.097140736,7,3552.498458,2214.433438
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4549],554,11,0.099844096,13,-3630.509944,2064.990526
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4550],688,9,0.037198234,11,-2259.41608,-341.2892777
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4551],531,10,0.095698944,2,1169.177935,3840.075633
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4552],543,11,0.097861632,5,-2635.0841,-3057.190082
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4553],617,10,0.060653568,8,712.3538826,-2640.150653
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4554],619,10,0.060850176,3,1347.369806,-2281.270195
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4555],720,9,0.038928384,10,-1035.647887,-1877.734389
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4556],566,11,0.102006784,4,-2818.94531,2545.790815
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4557],642,10,0.063111168,11,1491.255067,-2336.179629
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4558],540,11,0.09732096,5,-3737.961739,2026.593903
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4559],571,11,0.102907904,5,2811.470654,-2811.35432
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4560],624,10,0.061341696,10,-776.4255545,2425.620852
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4561],553,11,0.099663872,7,1256.717069,-3214.094655
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4562],564,11,0.101646336,2,-2479.353937,3330.806991
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4563],645,10,0.06340608,2,2560.032748,1066.888724
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4564],723,8,0.012215808,13,-824.1779728,-677.932278
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4565],686,7,0.006623232,11,-493.843147,-583.0611774
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4566],707,8,0.021236395,5,-1720.63446,54.66499945
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4567],595,10,0.05849088,6,1334.912344,-2156.588978
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4568],581,11,0.104710144,3,2780.148682,-2999.513778
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4569],565,11,0.10182656,3,-833.7590923,3816.552879
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4570],574,11,0.103448576,5,-3018.308283,2128.640354
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4571],683,9,0.036927898,4,-2110.433516,990.7036311
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4572],547,11,0.098582528,8,-167.0803883,4197.853723
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4573],547,11,0.098582528,10,1959.831843,-3391.659549
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4574],734,8,0.012401664,10,-1336.255609,-15.53786862
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4575],661,10,0.064978944,8,2605.851666,897.5191524
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4576],630,10,0.06193152,3,-720.3283201,2769.503019
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4577],693,7,0.006690816,14,-129.8489542,-759.7302018
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4578],550,11,0.0991232,9,184.8743388,-4201.768275
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4579],707,9,0.03822551,9,-2231.039501,786.1245936
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4580],616,10,0.060555264,14,1082.930393,-2611.885369
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4581],571,11,0.102907904,13,569.4746067,-3848.279728
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4582],573,11,0.103268352,3,2194.91519,2865.657528
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4583],654,10,0.064290816,3,-3103.185281,-175.3372486
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4584],574,11,0.103448576,2,1610.550666,-3825.492067
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4585],545,11,0.09822208,13,198.2624209,3290.655655
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4586],634,8,0.019043669,6,-896.8755375,1113.620029
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4587],654,10,0.064290816,10,1744.35211,-1700.706852
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4588],523,10,0.094257152,4,2608.633613,2302.108341
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4589],667,10,0.065568768,4,-2772.519418,1237.837863
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4590],644,10,0.063307776,10,-2143.592892,-2262.551843
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4591],710,7,0.006854949,11,-409.6886612,457.5080977
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4592],562,11,0.101285888,11,169.2939363,3218.35525
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4593],663,8,0.035846554,12,-1961.430005,-114.3694925
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4594],663,8,0.035846554,6,-2025.656465,-997.3308417
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4595],736,7,0.007105975,10,-438.3366587,-899.8919467
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4596],670,8,0.036225024,13,-2002.963406,-325.333945
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4597],667,8,0.036062822,7,1962.426033,-1180.28333
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4598],621,10,0.061046784,6,2045.552705,2041.852901
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4599],682,8,0.011523072,9,-833.6740228,739.3084202
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4600],726,8,0.021807104,3,-871.4323754,1564.15388
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4601],640,10,0.06291456,8,2535.428648,-1148.769963
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4602],647,10,0.063602688,5,-1401.733291,-2330.484025
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4603],721,8,0.021656917,11,-1613.232521,119.0889927
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4604],664,8,0.035900621,9,1238.305352,1800.095621
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4605],597,11,0.107593728,3,3826.772829,732.5078288
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4606],550,11,0.0991232,5,-2688.719314,-2689.417991
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4607],646,10,0.063504384,14,-2610.885335,-970.3034442
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4608],612,10,0.060162048,6,-1148.698849,-2947.62755
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4609],675,8,0.0114048,3,967.5390308,-812.0416989
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4610],564,11,0.101646336,14,1430.67939,-3735.789175
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4611],556,11,0.100204544,10,-3727.760322,-725.3332187
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4612],569,11,0.102547456,8,3536.606141,-2137.087554
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4613],689,9,0.037252301,4,-802.3213371,-1960.776499
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4614],728,7,0.007028736,6,213.0131367,-668.1365153
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4615],654,8,0.035359949,7,-746.0838053,2010.949052
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4616],642,10,0.063111168,10,405.5724724,2684.322723
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4617],560,11,0.10092544,2,-3785.799777,1203.725356
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4618],693,9,0.03746857,3,-1741.433601,-1477.019267
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4619],560,11,0.10092544,10,1877.505223,3071.116227
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4620],654,8,0.019644416,13,-1529.85153,-763.5046097
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4621],621,8,0.033575731,13,-773.1361872,1665.962332
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4622],575,11,0.1036288,9,-1950.988268,2613.637488
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4623],664,10,0.065273856,4,3103.118749,478.1172503
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4624],738,8,0.012469248,13,-1272.365192,-5.417934636
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4625],582,11,0.104890368,11,4016.863681,299.8807917
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4626],660,8,0.01115136,9,-1306.197687,-134.1148559
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4627],547,11,0.098582528,10,781.2511963,3811.409793
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4628],715,8,0.021476693,13,1549.985363,-717.0134148
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4629],634,10,0.062324736,3,-1893.167528,-1833.755987
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4630],726,9,0.039252787,13,-501.6561392,1999.579573
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4631],696,9,0.037630771,7,1960.321604,-630.2566452
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4632],563,11,0.101466112,11,1261.070815,-3543.002428
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4633],656,10,0.064487424,11,-2617.548565,1117.960965
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4634],664,10,0.065273856,12,-2852.839721,-1340.737619
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4635],662,8,0.019884715,2,1007.952577,1171.963116
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4636],592,11,0.106692608,13,722.6867885,-3834.562209
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4637],588,11,0.105971712,4,-3024.728337,-1390.812178
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4638],550,11,0.0991232,5,-3189.8071,278.2208287
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4639],588,11,0.105971712,7,2497.036767,2729.752667
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4640],667,8,0.036062822,12,-949.3836628,1688.890553
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4641],629,10,0.061833216,3,1800.061636,-2065.972819
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4642],565,11,0.10182656,6,-2953.184169,-1897.994972
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4643],552,11,0.099483648,6,3859.801608,501.3324878
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4644],620,10,0.06094848,3,-2748.878595,-816.9692603
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4645],618,10,0.060751872,14,1612.847819,-1850.81544
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4646],676,8,0.011421696,5,-1257.528845,-123.3204595
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4647],592,11,0.106692608,10,-3270.22917,436.2097559
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4648],682,8,0.020485461,6,-287.7419755,1405.312423
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4649],662,8,0.006391515,12,761.6815346,-110.2311225
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4650],652,10,0.064094208,11,-199.0986975,-2985.832152
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4651],570,11,0.10272768,13,-2245.763504,3577.082377
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4652],544,11,0.098041856,5,1674.895825,-3643.324355
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4653],653,8,0.006304622,8,369.0543021,-407.636587
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4654],708,7,0.006835639,8,-47.98594196,1007.753079
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4655],643,10,0.063209472,10,-2429.465614,1997.266558
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4656],685,9,0.037036032,3,293.3814597,1897.019568
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4657],644,8,0.034819277,13,2233.241788,128.4332654
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4658],548,11,0.098762752,2,-3418.008983,2085.415984
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4659],578,11,0.104169472,8,-3139.850715,2171.767089
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4660],597,11,0.107593728,6,-752.4715885,-3247.561616
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4661],599,11,0.107954176,3,252.650967,-3752.057225
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4662],616,10,0.060555264,12,-2493.443055,-1292.098638
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4663],553,11,0.099663872,3,-2610.813658,-2703.053522
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4664],707,8,0.021236395,6,-973.8520448,-1342.493393
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4665],578,11,0.104169472,3,1689.858069,-3416.404529
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4666],641,10,0.063012864,14,-2219.585954,1313.178425
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4667],656,10,0.064487424,10,-2606.751517,-520.5363188
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4668],534,10,0.096239616,2,-3287.667987,-1027.84021
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4669],538,11,0.096960512,5,3422.044425,-1805.843307
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4670],620,10,0.06094848,5,-1174.06144,2342.786082
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4671],559,11,0.100745216,11,3406.236182,896.1888343
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4672],559,11,0.100745216,5,4127.597928,316.7710901
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4673],557,11,0.100384768,12,-733.459286,4137.889778
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4674],712,7,0.006874258,11,572.2549158,699.5335294
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4675],556,11,0.100204544,11,57.03620674,-3382.528436
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4676],666,8,0.036008755,3,1939.938765,1268.124283
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4677],582,11,0.104890368,7,3402.128977,-2360.681572
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4678],661,8,0.035738419,10,2072.326281,1042.804926
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4679],617,10,0.060653568,3,495.285687,2736.131312
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4680],541,11,0.097501184,12,-1552.334522,3078.626107
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4681],571,11,0.102907904,13,815.3294782,-4069.623145
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4682],601,11,0.108314624,12,989.4750524,-4056.963358
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4683],707,9,0.03822551,7,-1773.658284,907.6968906
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4684],603,10,0.059277312,5,2838.0089,1093.15452
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4685],574,11,0.103448576,8,-1383.553476,3720.041306
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4686],732,7,0.007067355,11,696.1399453,6.166437192
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4687],560,11,0.10092544,4,305.5559136,3443.523993
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4688],559,11,0.100745216,9,1968.072011,-3040.132981
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4689],747,8,0.012621312,11,-1112.277066,-746.5338603
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4690],675,8,0.03649536,9,-1245.423722,-1581.980198
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4691],659,8,0.035630285,9,-855.1988297,-1962.983353
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4692],575,11,0.1036288,8,-3291.645536,-2024.992088
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4693],713,7,0.006883913,7,70.94622821,62.04900119
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4694],675,7,0.006517029,3,-885.836891,-213.7548208
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4695],594,11,0.107053056,8,686.0467332,3453.661236
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4696],649,10,0.063799296,2,2869.603003,-675.7275766
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4697],724,8,0.021747029,3,-866.1154516,1256.536871
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4698],617,10,0.060653568,2,-2723.903049,-788.0752264
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4699],718,8,0.012131328,6,-410.9632761,-1139.102639
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4700],683,9,0.036927898,8,-1744.179657,-1152.530423
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4701],596,11,0.107413504,9,-659.4007914,3268.125234
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4702],704,7,0.006797019,3,-381.954039,786.5256271
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4703],643,10,0.063209472,3,494.3626683,-2410.975108
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4704],721,8,0.021656917,7,-521.1850824,1745.047177
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4705],532,10,0.095879168,10,761.7288099,3662.930205
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4706],638,10,0.062717952,12,-2903.240238,-1067.899506
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4707],565,11,0.10182656,5,-3382.883209,-512.0064502
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4708],701,8,0.021056171,9,-1198.163529,-1102.032903
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4709],582,11,0.104890368,6,3444.233965,1688.725925
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4710],622,10,0.061145088,11,349.9832558,2817.416155
LoRaSim-MinimalTopology-0-20220602-12:01:46-16996,0,0,LoRa.hostSF12[4711],657,8,0.019734528,3,-703.8975306,1590.52636
